TRA_ID,ATA_TEXTO
3159,alo buenos días tenga la bondad para solicitar un resguardo para traslado de valores. en la gasolinera quinta chica. marisol quizpe. muy amable gracias
3160,buenos dias mi señor agame un favor vera aqui por la calle hurtado de mendosa y rio cutucu estan unas personas bebiendo ya desde las 12 de la noche estan metiendo relajo y todo lo demas con musica y todo lo demas antes venian los policias pasaban cada 10 minutos ahora no hay ni uno nose si ahora podria mandar algun patrullero para que almenos esta gente ya son las 4 de la mañana. en la hurtado de mendosa. si. mi nombre es david quintero. perdon. pero no sea malo señor ya son las 4 de la mañana desde las 12 imaginese. gracias
3161,hagame un favor muy buenas noches tengo un robo aqui en la lamar en la larga y en la luis cordero. nada me empieza me roba. un celular. cristian cardenas. si esta aqui en la larga y luis cordero. si aqui mismo estoy. pase bien
3162,alo buenos dias. alo disculpe lo que pasa es que hace una media hora se escucho ruido desde aca afuera de mi casa mi perrita esta que ladra y estoy solita con mis hijos ya que mi marido se fue nose si se pueden dar una vueltita por que me da miedo salir al patio. no lo que pasa si escuche ruidos en la parte de afuera y la perra esta desesperada que ladra y como si tengo un patio bien grande yo y asi con la entrada es bien largo y tapado. es en la ciudadela 24 de mayo en la nicanor crespo y manuel plaza. aja yo como estoy con mis bebes y escucho asi y por eso me dio miedo. es en plena esquina. blanca de un piso. maira bonilla. muy amable gracias
3163,no viene nada aca a ver. dirección shishiquin atras de la casa comunal estan haciendo mucha bulla. si es aqui en azogues. no se oiga lo que pasa es que es aca atras y aca atras no hay lampara es mas arribita del colegio la salle a distancia de ahi a mano izquierda aca abajo. si si la entrada aca abajo estan haciendo mucha bulla y yo tengo una bebe y estan a ladito esta haciendo una bullota de carros. shina arstudillo. pero ya desde que hora ya son desde las 3 creo que estan ahi. ya
3164,auxilia una ambulancia a cañar. lo que pasa que mi hermano se a ido a tomar y esta loco. mande. no lo que pasa rompio un vidrio y se corto. si no sea malito mande una ambulancia. la mano no sea malo. si lo que pasa no se que se tomo. si no sea malo mande una ambulancia. inconsiente no sea malo. maria iglesia una cuadra. en la angel maria iglesia. es la ciudadela. es la ciudadela a una cuadra de la fiscalia. no tiene nombre aqui en cañar conocen perfectamente. a una cuadra de la fiscalia. se llama ciudadela angel maria iglesia. no tiene nombre a una cuadra de la fiscalia
3165,alo buenos dias oiga una emergencia aqui por la bola se choco un carro. si el pana esta tirado aqui en la calle. si entrada a coca cola. ya listo gracias
3166,si con el ecu 911. hagame un favor bien grande vera lo que pasa es que yo estoy desde la mañana aqui desde las 5 de la mañana con un niño recien nacido de 18 dias de nacido. y le pido una emergencia que ya mismo que ya mismo llega la ambulancia que no tiene la ambulancia que no tien donde recibile en cuenca yo estoy en paute no tienen donde recibirle al niño el niño ya mismo se acaba de morir creo que le a dado que. de 18 dias de nacido. pero supuestamente ellos dijeron que tienen neumonia ya no hay facturación ya no respira que le estan yendo a entubar. si yo le dije que que me manden a cuenca osea ellos dicen que no hay que no quieren recibir en cuenca no quieren recibirle en el hospital de cuenca no quieren recibirle en el hospital de azogues que ellos no tienen para curarle aqui les digo que porfavor que me den la ambulancia para llevar a una clinica privada tampoco quieren. despacho de salud. buenos dias. alguien dejo una ficha de paute. ya paseme la llamada
3167,alo buenos días. por favor que me mande un patrullero aca a la san francisco que estan borrachos que molestan. es en la presidente cordova y padre aguirre. mande. presidente córdoba y padre aguirre. ahí estan armando una bronca esos un par de borrachos estan drogados. angel medina. ya gracias gracias pero que sea inmediato
3168,si buenos días estoy en por pedirle de favor que venga a la policía a aquí han roto una ventana en la parte alta y y y quiero que tomen conocimiento de que de que se haga investigaciones de que sobre que por que puede ser o porque lo hicieron. si. es de la escuela 13 de abril para abajo siguiendo la la vía esa que sale por la para abajo. alado de una iglesia evangelica. en la siguiente casa mas arriba. no en cochancai. a donde estoy llamando a la troncal. si si no digo aquí en cochancay no digo. pablo villa. ya gracias
3169,como esta señor buenos días mi nombre es carlos bonilla hagase un favor. me de azogues le estoy saludando de azogues me puede colaborar con una unidad de policía del medio ambiente aquí en si aquí en abajo en chavay bajo de la parroquia borrero charasol hay personas que estan trabajando y botando botando material petreo a una canal de riego a la altura del del doctor pena a lado de la cooperativa reina de la nueve. si señor parroquia borrero charasol chavay bajo. ok muy amable señor buenos días
3170,tenemos aquí un problema que nos chocaron en la en justo en el mercado 10 de agosto. si. presidente córdoba y justo es aquí en la. las carnes. presidente córdoba virando como quien se viene para la larga. alo. si dígame. si la general torres. no nos chocó aquí un camión estacionandose y no no nos quiere reconocer. es un camión blanco. y el suyo que carro es. deme su nombre señor. estamos coordinando su emergencia estamos para servirle si. hasta luego
3171,muy buenas tardes le estamos hablando de alarma stop sobre un cliente que tenemos que es en la julio arizaga moscoso 1 06 y francisco moscoso sector la uda. se estan dando activaciones de la alarma en varias zonas en esa vivienda queríamos saber si nos pueden ayudar con una con un patrullero por alla. es en la julio arizaga moscoso 1 06 y francisco moscoso. es una casa permítame un segundo. es una casa de dos pisos es una casa de dos pisos es con ladrillo visto un cerramiento de piedra. alejando bueno de alarma stop. muy amable gracias
3172,alo buenas tardes. para un resguardo policial. es en el banco pichincha de la hurtado de mendoza y paseo de los cañarís. andrea león
3173,buenas tardes subteniente reinoso mayra por favor me puede comunicar con el departamento de las fuerzas de la de las fuerzas terrestre. si. subteniente reinoso mayra. si hicimos un patrullaje de soberanía emergentica. ya. si. soberanía energética. control de hidrocarburos de la gasolinera. es en vía a tarqui en la gasolinera petro ecuador. si. fuerzas armada buenas tardes. gracias muy amable
3174,buenos dias señor tenga la bondad hay un automovil frente de mi casa esta desde las 5 de la mañana tomando unos jovenes y no se terminan de irse. en la coronel talvo y muñoz bernarda. a la vuelta del parque de las americas. las americas bajando cruzando el parque de las americas. mande. azul. ana sanchez. gracias muy amable
3175,si señores aqui hay un carro que estan tomando en la avenida cristo del consuelo en la entrada a san joaquin de aqui se conduce dos cuadras para arriba esta un carro blanco tres jovenes estan ahi con las puertas abiertas tomando haciendo escandalo y quisiera que mande una unidad o coordine con la policia. alo. si. si señor si me escucho. si claro. si en la avenida san joaquin entre el cristo del consulo dos cuadras mas arriba en el campo ahi esta un carro parado tipo automovil blanco tres jovenes haga un favor si van a hacer alguna desgracia y escandaloso mas esta aqui en la calle en la calle estan. de referencia le digo que es en el carretero que va a san joaquin de aui se cruzaron dos cuadras en la avenida principal. bueno ya mi señor tequila esta lado de tequila esta ya le vi en el letrero ya le vi bueno bueno
3176,hagase un favor puede mandar una patrulla a san calderon y eurelio nasa atras del pai vecino hay un monton de audaces que estan ahi no se van siguen viniendo es en la francisco y eurelio nasa. calderon. y miguel ormasa hay un parque que estan reconstruyendo. si hagase ese favor. si atras del pai del vecino del barrial blanco. hay un grupo de borrachos que esta toda la noche y sigue hasta ahorita y no quieren retirarse esta que se oye un escandalo tremendo. elison lozano. elizon lozano. ya muchas gracias
3177,buenos dias agame un favor lo que pasa un suzuki un señor esta en la ultima borrachera ya cuanto me se evitan un choque con el es en la hurtado de mendosa mas o menos por el colegio erlinda toral. nose cual sera pero se bajo por ahi ya casi evita 5 choques es en un suzuki. verde. no no. lusmila cordero. ya hasta luego
3178,buenos dias. hagame un favor oiga nesesito una ambulancia que me colabore por favor. en la avenida giron pasaje yo soy de giron. en la avenida giron pasaje serca del punto del cemaforo ahi estoy entonces estoy con mi papa que se revento el ojo no. si. entra para el cholo para que se dirija mas rapido yo voy a estar afuera entonces yo en cuanto llega yo le digo al señor por que estamos junto al semáforo entrada a la subida al chorro en la via principal en la via giron pasaje. tiene 75 años. gruta gruta no no o a la tienda eso eso junto junto a la subida a san fernando justo a la entrada a la subida a san fernando la via giron pasaje en el semáforo. 75. esque lo que pasa el estaba con un decian que tiene un acceso al ojo yo le estaba haciendo chequear en cuenca todo lo iba a llevar a cuenca pero le cuento que el no vive con migo yo soy el hijo llego ahoritas y le encuentro que el ojo creo que se le a reventado no se esta sangrando demaciado la vista listo. patricio villa. gracias
3179,si vera el numero de placa del carro que estamos quiriendo identificar en. la señal esta medio mala aqui no me acuerdo. abk. 10015. si. ya señor muchas gracias
3180,muy buenas agame un favor una ambulancia al 911 quiero hacer un golpe. encontre un golpe con la moto señor. en la heroes de verdeloma en plena esquina del semáforo de la parte de abajo de la carcel heroes. chofer del bus soy yo choque de la moto contra el chofer del bus. si señor. ya bueno gracias
3181,ola necesito una ambulancia a paseo de los cañaris y yanaurco. le chocaron a una señora el carro señora herida y esta un bebe atras unos 3 heridos tambien. hay 2 3 heridos. 2 señores y un bebe
3182,buenos días. estoy llamando pidiendo ayuda yo vivo en hierba buena a las cabeceras de molleturo soy una mujer que voy por los 75 años tengo una pequeña propiedadcita que es herencia de mis padres y mis vecinos no me dejan la vida en paz ahora mismo estan 4 cabezas de ganado en la cementera y por favor pido ayuda y auxilio. ya que soy una mujer anciana y discapacitada. perdón. que es de que. la cementera esta con un con tapitas de maíz esta sembrado también melloco. si. a la mas abajito de gulag es entrando por la carretera que se va va al pulpito. mas arriba esta la escuela del de gulag. y mas abajito. mas abajito perdón. a unas 10 o 15 cuadras ha de estar la escuela. mi nombre es teresa crespo. si. señor perdone tengo mis orejitas viejitas y necesito que me diga duro para entender. ya espero su ayuda y su auxilio porque es demasiado no sé qué hacer ya estoy cansada de llorar y de quejarme y no recibir ayuda alguna. no es la primera vez que estoy llamando alla por auxilio ya es la tercera o cuarta vez y hasta ahora no he tenido resultados pero quizas esta vez mi suplica y tenga y sea escuchado y prestado la ayuda que necesito. ya gracias
3183,sabe disculpe aquí tengo un pequeño accidente un carro me choco y no no no quiere hacerse cargo no sé cómo podemos. cual es la dirección ciudadela católica. miguel león. y serrano abad. un poquito mas abajo en el cebollar. aja. es una aveo abc-4962 y aquí es una camioneta mazda. cesar paltan. no no hay heridos. gracias
3184,alo. si buenas aquí en el parque iberia a unos a unos autos de unos malcriados nos estan haciendo un tremendo ruido y y no hay manera de de de descansar no sé si en eso ustedes me puedan ayudar. en el parque iberia en el la la el lado sur del parque iberia. perdón. con esos vehículos tuneados no sé qué tienen una reunión entre esos patanes. perdón. eduardo sanchez. gracias
3185,si estoy llamando. al hospital al hospital estoy llamando. si es por quería hacer una denuncia por escandalo. por aquí por el fq la avenida fq. de la fq como se llama esta calle hugo reyes lo que pasa que vera aquí hay hay una unas vecinas que ponen todos los días el equipo a todo volumen y aquí se estudia frente de la casa y ahorita ósea ella coge se va y dejan ese equipo a todo volumen no sé si estara permitido eso eso ya no es ósea todos los días ósea es como para hostigar aquí. es son unas personas que no hay como hablar por que insultan putean y y y y no hay como hablar entonces estamos cansados ya no sabemos cómo hacer. como punto de referencia. si como le puedo decir como quien viene a la. barrio fq no no hay barrio del fq. hugo reyes se llama. hugo reyes no hay calle que se llame hugo reyes. segunda norte vera la calle. omero reyes no segunda norte y hugo reyes me dice no hay ninguna calle que se llame hugo reyes hay solo la homero reyes homero reyes y segunda norte dice y segunda norte si porque es como quien viene para las vigas se ha de guiar hasta por la música porque siquiera unas tres cuadras sí que debe escuchar esa música. de luis cordero dice luis cordero vera. la tienda como se llama la tienda tienda rosita. si por esta calle al frente. silvia zambrano. ya que le ayudo
3186,buenas noches estamos llamando de servicio ecuatoriano estamos haciendo un para abrir un una ficha. con la consola militar cabo segundo bonilla. si. es patrullaje y retenes. si. patrullaje y retenes. si anti delincuencial. en la vía molleturo. si por el cajas molleturo. ok muchas gracias. fuerzas armadas buenas noches. ya gracias. ya gracias muy amable
3187,compañero buenos dias una llamada tripartida del ecu de san borondon consola 8007 me ayuda por favor con su numero de consola. compañero tengo el alertante el número 096 8100 956 el esta llamando de cañar canton la troncal recinto pancho negro me indica que en la hacienda que el esta a cargo unos señores estan invadiendo los terrenos el alertante se llama carlos alverto de la cruz lo tengo en la linea. alo caballero hable porfavor tengo ami compañero tengo a mi compañero del ecu correspondiente para que usted le ponga la debida para que le coordine la emergencia. como esta mi señor del ecu 911 de cuenca le estamos comunicando por favor digame que esta pasando en el lugar. quien es de su domicilio. es de su domicilio. ya porfavor digame su numero de telefono el numero de celular porfavor. 9. ya. 100. 956  si ese es mi numero. si echo. si en la upc de pancho negro ahorita. yaya echo echo. bueno
3188,si buenos dias agame un favor si me puede dar mandando a la policia a ticsana en la planta de agua una cuadrita mas abajo. si a ticsana en la planta de agua mas abajo. ticsan hay un puente que sube a la capilla una cuadrita ni tanto. si perteneciente al chiquintan pero en en ticsan. si eso. si subiendo por la ochoa leon si. vera llega en la planta de ticsan a donde termina mas abajito esta un puente que sube ala capilla no entra al puente si no se va de largo a media cuadra ni tanto yo voy a decirle a mi esposo o a mi hermana se llama hilda robles. no llega al puente pasa el puente a media cuadra mas abajo. llevo el esposo los hijos del esposo de mi hermana y le estan birando las puertas de la casa. si no pero es en ticsan para hilda. si
3189,eee buenas tardes disculpe lo que pasa es que si podrian mandar algun patrullero para aca para la parroquia de shinincay el salado. vera lo que pasa es que en esta semana hubieron dos robos y ahora se ha se vio de nuevo al carro circulando por aqui esta pasando mas de 5 veces quisiera por favor que manden algun patrullero por que se sabe alborotado. oiga las placas no le puedo decir por que esta esta asi asi pasando. perdon. el vehiculo es es un gris es un mazda. si es un mazda de color gris esta andando circulando mucho por aqui y la gente que le a visto esta semana dice que. esta yendo y volviendo por aqui por el salado por el estadio. si el estadio de sinicay por favor quisiera que manden algunos patrullero esta semana ya hubieron 2 robos. e mariana maldonado. estamos para servirle
3190,como esta buenas tardes quiero denuncias a tres delincuentes que estan andando robando en buses en el sector de la 9 de octubre en cuenca. le voy a decir la descripcion es un pequeño un crurudo un flaco y otro medio gordito. estan andando venciendo unos graneros en funda se suben entre los tres enseguida se ban asaltando alos muchachos y un poco mas me asaltan a mi. estan con una casaca roja esta con gorra y el pelo ondulado. si pelo ondulado otro es un flaco que esta con camiseta verde y otro un gordito que no me acuerdo con que ropa estaba pero estan vendiendo caramelos en los buses en la 28 o en la 100 subiendo la nabarro o bajando la sangurima. si por ahi una cuadra mas arriba masomenos no me acuerdo las calles por la padre aguirre creo que era no me acuerdo. wilmer sanchez. cuando yo vine se subieron en la 28. hace unos 20 minutos ahorita deben de estar por ahi seguramente. por favor muchas gracias hasta luego
3191,muy buenas tardes disculpe lo que pasa es que nesesito la unidad de bomberos. ee se esta quemando todo un cerro es justo en el centro de quingeo. si un bosque que esta junto se esta quemando. ee a lado de la escuela. gonzalo cordero davila. hay casas si hay una casa que esta medio cerca pero con el viento el fuego o sea se esta haciendo mas grande. si si hay pero no no esta tan cerca hay un rio que esta cerca. no se no tenemos ni idea por que nosotros estamos al frente. ee nicol reinoso. gracias
3192,tenga la bondad estan bebiendo aquí al frente la escuela hernan cordero estan armando relajo tres jóvenes en que carro seria no quiero verles porque ya me mandaron hablando. estan bebiendo y estan en el carro ahí. que carro quisiera salir de nuevo por que ya ingrese a la escuela. esta justo frente en frente la hernan cordero ahí estan. a ver es un tucson blanco. mío hernan quizhpe. muchas gracias señor. estamos para servirle
3193,estoy esperando una patrulla que me quedaron en mandar hace un ratico. si si. ya ayer llame para que vinieran porque mi ex marido me estaba pegando se me llevo mi celular bueno tuvimos un problema y no me quiere entregar mi celular entonces quiero que me ayude a ver qué puedo hacer es el s6 samsung. yo voy a coordinar a la unidad que vaya al lugar. listo no se preocupe coordinamos su emergencia estamos para servirle. lo mas pronto posible le voy a coordinar si. listo hasta luego
3194,disculpe hay un hombre que esta armando problema esta borracho. aquí es aquí esta en mi casa. damian gómez y avenida de las américas. no solo esta queriéndole pegar a un a un mayor de edad. si atras atras atras del colegio ignacio escandon. no no es otra no no hay otra calle el tiempo es el tiempo el tiempo. alo. al tiempo atras del colegio ignacio escandon. vera la calle se llama damian gómez. y avenida de las américas. nicolas de roche y el salado. la damian gómez y salado. ya como viste este señor que esta armado. como viste este señor que esta armado. que es para usted es algo el señor. ya con que esta armado el. listo coordinamos enseguida su emergencia estamos para servirle
3195,alo alo. si me chocaron mi señor por favor me puede mandar a los de la emov. perdón. me choco un auto aquí estamos en la salida del mall del rio un auto. si. la placa es afk. 960. es. ya ayúdeme con la dirección exacta. a la autopista. ya ayúdeme con su nombre. coordino su emergencia estamos para servirle. pase bien
3196,"hagame un favor vera ahorita me acaba de avisar una vecina que estan entrando los ladrones a mi casa es por el condominio rio machangara en la en la gonzalez suarez y calle de la bandera. lo que pasa es que ella esta sin teléfono ahorita. a ver ya ya, para que nos de características de los de los sospechosos con todo vamos a coordinar pero. si si pero fuera factible que nos llame si puede contactar para que ella nos llame al 911 para que nos de características de los sospechosos algún punto de referencia todo necesito. ya algún punto de referencia en la esquina de esas calles. por la unidad educativa kennedy. ayúdeme con su nombre. le coordino su emergencia estamos para servirle"
3197,si buenas noches. me puede mandar a la policía de sinincay por favor de emergencia que paso cual es la emergencia es que vera lo que pasa es que es no se es mi hermana que ha vendido un terreno y vuelta no han hecho papel vuelta dice la dueña que no quiere vender todo eso entonces a dicho la policía que llamen enseguida porque ahorita no saben coger la plata. sinincay la la dolorosa vía galoguay por favor. si la dolorosa vía galoguay sinincay la dolorosa vía galoguay. galoguay. no sea malito. es aa. mi nombre es martha zumba. ya no sea malito. ya ya gracias
3198,buenos dias mi señor agame un favor. tuve un accidente aqui con el señor patrullero. si vera coje la via a cumbe de cumbe a san jose de raranga el señor policia viene se impacto contra la camioneta por eso quisiera que me venga a ayudar. si de cumbe venga por cumbe siguiendo al via a jima antes de llegar a la entrada de san jose de raranga. ya aqui se llama la y de san jose de raranga. tras de cumbe si viniendo por atras de cumbe. asi mi señor camino cumbe jima ahi es una y. si como no lo que pasa es que estabamos subiendo con mi familia y el señor el patrullero de jima se vino contra la camioneta entonces eso es lo que le estoy diciendo que venga a dar una mano por que realmente el señor dice que yo que el no tiene la culpa. si mi señor me choco entonces. vicente lozano venavides. si señor. muchas gracias mi amigo muchas gracias señor por ayudarme
3199,buenas tardes. buenas tardes tenga la bondad. este oiga no se a quien puedo recurrir o no se como vera yo vivo en uchucupun aquí en azogues ya. oiga no se si esta escuchando ahoritas la alarma. vera discúlpeme señor pero es todaaa la semana todos los días domingo que la señora yo no se que deja haciendo la señora de la cancha sintética de los pochos oiga ya me duele la cabeza ya créame que ya no no no se que hacer es toda la semana no se que puedo hacer para llamarle la atención a la señora no se si me pueden ayudar. si. si es junto a las canchas sintéticas. si todo el día. la alarma la alarma es de la cancha sintética. por supuesto la voy a colaborar  si. por favor ayúdeme con su nombre. me ayuda con su nombre por favor. cecilia vasquez coordino la emergencia en este momento mi señora estamos para servirle
3200,señor buenas tardes no se quien me puede ayudar talvez con la policía de tránsito. hay un carro volcado en la via como le indico llacao como quien viene a la via de solano. no podemos ver porque si esta unos unos 20 metros adentro señor. es un auto plomo. ya la subida a llacao. mm si sube llacao coje coje la panamericana a mano izquierda sube a llacao. sube sube la via que va a solano señor talvez ahi se identifique. unos unos 10 minutos talvez. si. solo se ve al vehículo si. ahorita estamos queriendo ver como se le ayuda pero es imposible por que esta en una quebrada. juana campoverde señor. gracias señor
3201,buenas tardes buenas tardes vera en la calle rio curaray y yana urco. esta un señor es blanco claro barbado el señor y tiene camiseta celeste y esta vendiendo droga a los chicos de un colegio. si si. justo diagonal a la central telefonica de etapa. si justo a la diagonal. si el esta ahi pero obiamente si ve un patrullero se a de esconder no se si puedan mandar a alguien que compruebe lo que esta haciendo. no esta con camiseta celeste. un gean. si. ahi eso no me fije. pero el señor asi es colorado y el cabello blanco. rubio bastante con barba. nanci alvares. gracias que este bien
3202,oiga si buenas tardes aca estan unos señores estan incendiando un bosque. mande. cuantas personas son. cuantas personas estan incendiando el bosque. ayudeme con la dirección. en donde queda esto. esto a donde pertenece. esto es en giron. en la loma de portete. el colegio los alamos. talvez hay alguna iglesia alguna escuela. como se llama la escuela. los alamos. ya ayudeme por favor talvez hay casas en peligro. hay casas por el sector en peligro. cuantas casas hay. ya talvez hay acceso vehicular. hay acceso vehicular. no hay acceso para los vehiculos. ya ayudame con tu nombre. que apellido cutilsaca. oscar oswaldo cutilsaca. no nada mas. no nada nada como que paso. que paso. ya coordinamos tu emergencia estamos para servirle
3203,buenas tardes. oiga tenga la buenas tardes. oiga que se puede hacer aquí vera estan aquí vendiendo y yo le compro ya le pago y es pues no me quiere dar que se puede hacer en esto. en la puerta de san francisco ahí a lo que venden las humas. si yo ya pague y de ahí no me quiere dar dice que no le he pagado. justo en la puerta de la iglesia de san francisco estamos saliendo de la misa. mande. si aquí si en san francisco de la iglesia. ya gracias. si en la padre aguirre y la y la presidente córdoba. ya gracias
3204,si buenos días estoy llamando porque me robaron la casa y ya llame hace unos 10 minutos pero no no llega ningún policía. si. se llevan la televisión y digo que a lo mejor esta en el cuarto de mama por que no se abre los ladrones necesito que venga la policía porque si no hasta eso ya me hubiese matado también si puede que estén aquí armados. josé mateo arévalo. gracias
3206,hola hay un accidente aquí en. en en el mercado sucre. en el redondel en el redondel. estan peleando ahí estan ahi hubo un choque y estan peleando. por eso digo estan peleando estan un choque. si. un suzuki rojo. no pues el otro ya se escapó ya. no se pero ahorita ahorita estoy llamando por que ya estan estan ósea ya ya peleando me entiende. ahí ahí estan ahí estan. cual cual diego. por eso por eso le estoy diciendo que aquí esta la camara aquí esta la camara del mercado sucre
3207,hagame un favor un agente de transito en la avenida loja y 10 de agosto por favor. lo que pasa es de que hay un señor de que me esta llevando en el carro pero me quiere cobrar como tres carreras y no me he bajado del taxi en ningún momento necesito que por favor. maricela brito coordinamos enseguida su emergencia habla con xavier no se preocupe enseguida no sé si tiene botón de panico el taxi puede aplastar el botón. aplaste el botón y nosotros le coordinamos enseguida tal vez logra ver una placa del taxi. no se preocupe enseguida coordinamos su emergencia estamos para servirle frente al verbo tal vez sobre la 10 de agosto o la loja. ya listo. ya vera toque el botón de panico que debe haber ahí hay un botoncito téngale aplastado 5 segundos. ya listo. pero bueno. si le estoy escuchando señor. si señor. pero señor pero. escúcheme yo no no soy autoridad solo coordinamos emergencias cuando llegue una unidad ahí le tiene que explicar eso. y si no ya le registran con la placa que nos acaban de dar en la ant ya esta registrado ahí. usted tiene que explicarle a la autoridad no a mi señor. oiga a mí no me explique eso tiene que explicar a la a la autoridad ya esta registrado en la ant ya nos dieron las placas no nos tiene que explicar. no no me esta llamando la señora a pedir ayuda y tenemos que coordinarle una emergencia. paseme con la señora por favor. no va a haber agente va a ir la policía porque es un escandalo señor paseme con la señora por favor tenga la bondad. alo. vera esta coordinada la emergencia debe ir una unidad de policía alla usted tiene que hablar con la policía y que le digan cualquier cosa. listo le estoy llamando pase bien señora
3208,muy buenas hagame un favor mire en la esquina de la federico proaño y remigio tamaris donde se encuentra el edificio rio blanco este estamos aqui los vecinos aqui preocupados por que estan unos señores en bicicleta haciendo el uso de nuestra pileta y estan haciendo ahi sus cuestiones se les a pedido que retiren y en verdad lo mismo que nada y no sabemos nosotros por precaución no sabemos si estan drogados no se si estaran tomados lo cierto es que estan ahi y es propiedad privada. asi es asi es indiqueme por favor. claro es nuestra es nuestra y estan sentados en nuestro cesped incluso y hay el cesped municipal y el espacio nuestro. ayúdeme con su nombre. coordinamos su emergencia estamos para servirle. si coordinamos su emergencia en que tiempo maso menos. si por favor por que la gente estamos terriblemente asustados aquí hay gente niños estamos y no hacen caso lo peor. muy amable gracias
3209,si por favor. digame. que esta pasando. en que parte de tarqui. en tarqui
3210,eee buenas noches hagame un favor no se si estoy llamando al lugar adecuado pero hay 2 adolescentes que estan bebidos en nuestra casa acabamos de llegar. me parece aparentemente. es en la sucre entre miguel velez y miguel heredia da miedo vayan a intoxicarse o alguna cosa. si estan en la sucre. perdon. si justo en la mitad frente a un centro educativo. mi nombre. cristina abad. es bandi quizas como referencia frente al centro educativo hay un almacen de publicidad figurash. ya. ya gracias
3211,buenas noches. hay heridos. no hay heridos. usted puede ver si es que hay heridos talvez. mi señor hay heridos talvez. indiqueme su nombre por favor. coordinamos su emergencia estamos para servirle. no se preocupe coordinamos su emergencia estamos para servirle
3212,si por favor en la calle guayaquil y borrero frente a una peluqueria. e mande. esta un borracho queriendo robar las cosas de una tienda. si. ya como viste la persona. ya como es es de la peluqueria o que es lo que quiere robar. que estaba quiriendo robar las cosas de la tienda es de la peluqueria hay al frente hay una tienda entonces esas cosas nos quiso robar. esta medio ocupada adentro y amenazo que nos quiere matar. ayudame con tu nombre por favor. esto es en la guayaquil y jose maria borrero. ya coordinamos tu emergencia estamos para servirte
3213,buenas disculpe eh de aca de la escuela nicolas ojos. tenemos un poco de dificultades hay un grupo de jovenes que estan rondando la institucion educativa. en dias anteriores habiamos decidido una denucia verbal de que supuestamente estaban vendiendo droga. mas o menos unos 4 muchachos vestidos de rojo. si y hay un chico de esos que esta utilizando una gorra como del chavo del 8. ya digo en dias anteriores hubo la denucia de una vecina de uno de los jovenes que habria estado presuntamente levantando la parte del dorso lleno de bolsitas de droga. aca en la escuela nicolas ojos esto es en la calle cristobal colon y lope de vega. esta en la otra calle que esta la cristobal colon la calle paralela a esa no se el nombre miguel herelia me parece que se llama. si. ya gracias. ah yorki sanchez torrez. gracias yo le agradesco mucho
3214,buenas noches hagame un favor no sé si me pueda ayudar con una unidad. lo que pasa es que afuera de mi casa esta un hombre que que esta insistiendo entrar a mi casa. perdón. bueno si era mi ex y esta haciendo bulla. es en la avenida abelardo j andrade. es sin nombre pero es mas o menos de la del cajero de la jep a mano derecha. no es sin nombre pero como le ayudamos señorita si la abelardo j andrade es una calle extensa y hay varias sin nombre. listo ayúdeme con su nombre. coordinamos enseguida su emergencia estamos para servirle. lo mas pronto posible
3215,si señor alo con la policía nacional. mande. no estoy hablando con la policía. por eso con la policía quiero hablar. disculpe señor hableme un poquito mas duro es que no escucho bien yo. por eso este quería comunicar señor aquí este donde yo vivo hay este aquí hay una banda de ladrones este aquí fuman aquí roban aquí toman aquí hacen problema aquí todo aquí hacen una sola y no hay quien diga nada al dueño no le hacen caso ni nada señor. mande. aquí en la calle 25 de diciembre y primero de mayo señor. si ahorita estan alla afuera este yo aquí paso sola yo soy un poco de discapacitada yo no escucho yo tengo un hijo y uno se asoma a la ventana y salen afuera y hacen problema hacen relajo toditas las veces todito los ratos y aquí vive una una inquilina que es hermana de los ladrones los hermanos son ladrones este. mande. mi nombre. no mi nombre yo no le puedo dar señor porque aquí yo vivo a mitad de los de los ladrones y y y corro peligro yo le estoy dando. mande
3216,muy buenas noches disculpe que le moleste mire soy un morador de la mutualista azuay 2. exactamente en el bloque d resulta que frente a mi casa desde la desde la tarde desde las 2 de la tarde estan en una fiesta con un dj y como usted entendera tenemos niños que esta. en el bloque d pero frente al bloque d es en la avenida en la avenida principal quiza si el patrullero que viene va a escuchar porque esta un dj oiga que no para desde las 2 de la tarde y esta bien estan en su casa pero entiéndase la hora que es y yo tengo niños que van mañana a la escuela. mi nombre es marco chapa. no a usted muchas gracias
3217,12 y 16 este disculpe me colaborar con una unidad a aquí en santa isabel en toda la y pasa para que me revisen un vehículo que se ha extraviado una maleta de unos señores extranjeros. exactamente. que me solicite una una unidad policial aquí en santa isabel. a en toda la y de santa isabel. exactamente en la ramada. hay un vehículo que se le había extraviado una maleta pero de unos extranjeros y el pide la presencia policial es ya. exactamente si. héctor delgado la policía no puedo proceder por que no. héctor delgado. cooperativa azuay 77. si
3218,muy buenos días si buenos días capitan arturo zuri le saluda de aca de hidropaute necesito comunicarme con la consola de fuerzas armadas para abrir una ficha de sobe soberanía seguridad hidrocarbuhifera por favor. no no nosotros estamos dando seguridad por un mes aquí en hidropaute y y siempre todos los días abrimos abrimos la ficha. capitan arturo zuri. muy gentil estoy con 99 hombres aca. muchas gracias listo hasta luego. ya listo gracias muy amable
